"id","authorization_id","captured_amount_usd","is_partial","captured_at","late_capture_at"
"a68d8edc-225c-4eac-ba50-d0067e1d96d6","c8e3c04e-5629-4c92-8bd8-70aa9f65e935",57.82,"false","2025-01-25 03:01:03 UTC",""
"c750f548-7f7a-45bc-b12e-ef49858d9f21","5fbd7a7f-a6c9-4ad1-93b0-59ebc40f160c",45.05,"false","2025-02-03 13:43:55 UTC",""
"eac0770a-12f8-42f7-bce3-9880ca1636eb","f0028383-15d7-4207-aedf-9f99f86be19a",2.6,"false","2025-02-07 18:39:22 UTC",""
"ae9bed5b-cd71-4932-9e9d-3913b91901f6","68f4e766-fcbc-4128-ad19-2088b6e3f7b1",27.68,"false","2025-01-18 03:01:03 UTC",""
"4b99e45b-c71f-45bd-b619-5ccfb352893b","4a233784-fd4c-48c6-8d1b-395155bd0107",45.6,"false","2025-02-14 22:31:12 UTC",""
"845c7829-549c-4a7c-b952-0ab20c645036","e82bb1ae-edb0-424b-bf81-95094bcc950d",55.9,"false","2025-02-13 20:45:05 UTC",""
"9cd7ae35-32a3-4dd1-9cbf-8887386c4d40","2023e50b-bf97-4421-8e51-a2f9e5bfd88f",2.78,"false","2025-01-26 21:30:09 UTC",""
"467c981e-25a4-49c2-ae42-72378ca05ce7","d11bd0ce-04e2-4f80-be04-1c7a757d1c80",26.91,"false","2025-01-05 22:28:39 UTC",""
"35129f96-b83f-446a-a958-947cefb79c8e","07b83e4e-6c1c-4f41-8d6c-94e7474039d5",40.99,"false","2025-01-25 23:28:47 UTC",""
"750e74da-affd-4652-b447-4a2283edf3b5","4c34d155-f3ad-4279-87c5-0bec482bb727",2.83,"false","2025-01-03 16:24:17 UTC",""
"83869a1b-eeef-4b9c-a1d8-c63980492720","4d7ab439-5439-4fe3-9e75-75b5525fea31",51.19,"false","2025-01-20 19:17:01 UTC",""
"8632ef5f-f641-4873-ae04-11244b635d27","6badd20b-29fb-4336-b57d-1e91a923b957",8.08,"false","2025-02-23 00:39:43 UTC",""
"099dd4b3-7ed5-4303-9c9d-3e4381b66c6e","59d46ddc-8276-49a0-9875-f8857c27f9e8",33.53,"false","2025-01-30 13:20:41 UTC",""
"22887d4d-413e-4162-abcb-b2d037c08022","798f0951-c9b5-44c5-be43-49e3c99aed0b",21.94,"false","2025-02-27 11:18:13 UTC",""
"fc4a8a2d-04de-4a12-9740-6c18d5706f92","f4a02851-beda-45ae-a426-dcefdad0062b",27.65,"false","2025-01-08 12:58:35 UTC",""
"54f87755-877f-4046-8452-d904821feada","61c9b23f-7d3b-4422-a90f-8b5bcb20b21f",45.34,"false","2025-02-05 09:02:30 UTC",""
"758ac392-4ed5-474f-ae74-47e2bcf9ab0c","c9aebb1d-11fc-4b60-9ed2-e3622c7cabff",18.09,"false","2025-01-26 00:25:23 UTC",""
"238a3ed8-0c10-4d63-ac5d-a2766dabc7cc","173f25af-11bc-4fda-9718-684e8d92f5a6",7.97,"false","2025-02-06 02:41:02 UTC",""
"42527760-2436-4ef5-a268-d1ae534f92c6","72b08167-b301-45fc-8436-de054cf8d04b",37.64,"false","2025-02-14 04:57:37 UTC",""
"f1ea96e1-0a29-45b0-8ef4-c2692f374512","4ebb698c-6069-4b37-ab2f-89c05ce41daa",26.41,"false","2025-01-27 03:44:48 UTC",""
"b5627f6b-6641-4519-a19d-bd26f9d6b552","ee734934-428a-46e6-b4d4-cab018d825c2",29.45,"false","2025-01-15 02:48:18 UTC",""
"e13d1e84-c0fb-434f-97d3-e27af98154a2","9bb339e6-fef7-43dd-866a-1dd3507c72c5",44.91,"false","2025-02-14 12:16:15 UTC",""
"df4af462-6a02-4725-8b1d-739911ede3a4","70299632-cd16-459d-a047-11cfb9eadbd2",57.57,"false","2025-02-01 15:43:19 UTC",""
"9259f7ee-4e1e-4814-a0e3-e5d3428ff2b3","e3973075-db43-472a-ab9b-a2ef3d12bce0",6.3,"false","2025-02-14 20:23:37 UTC",""
"b765f3da-a8f9-41ff-9f14-a1343c777f27","a0c3fc23-aa21-46e2-865b-1903f57e0a70",17.0,"false","2025-01-06 03:32:41 UTC",""
"ecaf5b69-3b60-473c-9f04-77ad296ec3b5","66f7bfbe-69a2-4fc1-b6ed-6e134fac0045",2.42,"false","2025-02-04 05:33:38 UTC",""
"254d3857-a4c1-4ccc-8504-18e0cc8aa91a","3f122ab5-af4a-448f-9711-4360f83ffae7",32.89,"false","2025-02-17 00:50:27 UTC",""
"6d937dab-0d3c-4df5-8724-685f8fe1e117","be6b940c-77a0-45ee-af84-fe92826cb5f0",43.47,"false","2025-01-04 15:48:32 UTC",""
"1d666b1b-7fb3-4832-99d8-3f39bdf409ba","432c3033-bd58-4c5a-b53f-72afc251a2da",6.92,"false","2025-02-24 05:24:12 UTC",""
"cb60ec26-c804-4162-a01b-423a9b313009","412c68b9-4147-4711-bb17-1e9a89d7a669",14.33,"false","2025-02-13 05:56:16 UTC",""
"e972df0a-cd9f-4b0a-aabe-c5febc3e3cd6","0764865d-42da-4229-a67f-1e4186b75ff7",18.07,"false","2025-02-10 07:16:39 UTC",""
"4abdc3d2-a4b7-4064-a74f-a10a914fefc9","95488b66-c9bb-446a-a8b2-f7320209d659",54.53,"false","2025-01-02 04:43:34 UTC",""
"1580970e-cc75-43cb-afa8-d9c0c38a27b6","9b0812d8-32bc-4b06-a21a-7dc47b63c7e8",8.98,"false","2025-02-10 01:06:08 UTC",""
"533943be-d3f1-415d-aaf7-979236b8f237","34066399-4f99-4219-a593-7f7ae7ca65c9",51.92,"false","2025-02-04 15:45:04 UTC",""
"45fc9bfe-5a98-492a-985e-cba5b697eb1e","10feeb24-ee5c-4ea6-bcef-93812cfeca8c",6.34,"false","2025-01-19 12:06:20 UTC",""
"b037387e-7f3f-464d-a37b-f6e7ed1a4bcb","26d7b4ba-13b3-43f2-b24f-33ad4bb168a5",37.38,"false","2025-02-20 13:30:38 UTC",""
"c0257406-c84d-46b4-ad5e-e7f6124c883b","fde44d93-1552-4d3d-a4fb-f762dbb3f699",12.61,"false","2025-01-27 14:55:37 UTC",""
"16412c23-4816-46c1-a07b-bbee7daa7c9f","cfbd6e10-bf2e-44b3-977e-9fd7d492949e",8.61,"false","2025-02-03 16:07:31 UTC",""
"b0d9bf7b-2f49-4e9a-9618-6782f28658a5","ab6eb433-ffd3-47e9-ac4c-a0d9d070e419",43.64,"false","2025-02-28 17:08:16 UTC",""
"2ff1ee00-e2f5-4ece-8ce7-3fd2e899712d","d8870afe-c7b1-446d-a24f-7576f8537379",16.66,"false","2025-02-24 17:23:45 UTC",""
"5a29cee9-51f5-470e-b228-aa21643975a1","e17e177b-47a1-44c1-9895-c6399f3b32a0",3.36,"false","2025-02-25 14:47:11 UTC",""
"a463e3e3-b8a2-45c3-ae68-0cae79c8b22a","5b76bf2c-7125-420b-a6e0-6dbbd53803c2",41.47,"false","2025-01-10 01:45:43 UTC",""
"522e40d7-079e-4513-8bd5-113c43f87d0c","f3471388-1f12-4dcb-956e-dc2481f67506",1.54,"false","2025-02-07 19:08:40 UTC",""
"4e41a5bd-61ca-4761-93ef-e3c9190ebb1a","43c5c3bb-50f5-42b0-b91c-bf5fde8e719d",59.1,"false","2025-01-01 14:20:34 UTC",""
"075e5aec-10ca-462e-aaa0-ebbffeb61128","88bc7848-adf6-455c-8038-c97d75af12f5",44.08,"false","2025-01-03 14:32:41 UTC",""
"40edbab6-6412-4cda-bc28-cd3be910b666","be3b03d2-5192-43e2-a98c-0b92a864f0af",43.95,"false","2025-02-10 17:22:49 UTC",""
"72d2d0e3-8647-4672-9b9c-258506bb6e0f","3439e02b-3735-4a6c-bb4a-e7799f034488",42.69,"false","2025-01-11 00:39:52 UTC",""
"a4d72d3f-2de1-4887-ad4b-30262c19e4a3","4923bc56-eb1b-4443-a394-700889285587",47.59,"false","2025-02-15 10:10:25 UTC",""
"553c3920-f16c-4f88-b398-ea528c948abd","2b05bfaa-bca7-456a-a122-604a05d046ca",44.97,"false","2025-01-19 07:58:33 UTC",""
"68906e0e-cf51-4b5f-9164-70024b903be3","db404176-e2a3-433d-8412-954fbbefc1fd",58.36,"false","2025-01-09 07:10:25 UTC",""
"536656e5-5184-486d-acc2-d93e31fa3186","c07300d6-d2df-4611-baa9-57b4972663d8",39.29,"false","2025-01-29 19:18:35 UTC",""
"28a3ff8a-973e-431c-a281-beb9f7eb9e60","0d50c5cd-26c8-400b-890b-58195e9161a0",24.09,"false","2025-02-06 21:57:08 UTC",""
"d11a8092-b68d-43a7-9ad8-bacc29019013","6f9aee2d-db10-40da-a21e-84c84f67ee95",56.87,"false","2025-01-22 18:17:15 UTC",""
"6e2ca551-b610-4f82-8c94-047a4107a1bb","adfd6283-83a2-447d-bac2-45970f13c242",18.18,"false","2025-01-27 19:27:57 UTC",""
"74d87566-0b4b-4950-bd81-e2d249befebf","9b121a1f-5ba0-42b6-a13f-fa9b09de20eb",50.35,"false","2025-01-02 18:46:44 UTC",""
"505a64d6-1ba6-4f2e-9383-537c976d210a","5ded88b0-2fd3-48fe-9d9d-5b67f72289e7",44.42,"false","2025-02-16 01:54:06 UTC",""
"66ed33b8-bc35-4068-a733-c9b35d98551c","1d981ca4-d5ab-4d50-afc6-a482063da9ba",50.6,"false","2025-02-27 21:01:28 UTC",""
"05f376a2-7ccd-42ea-b020-ca3f934d5adc","4fb32832-fca7-458c-801c-9d9543d9c477",32.42,"false","2025-01-29 16:44:35 UTC",""
"9772fc0a-f519-466b-acd1-4cfc75b01127","7e7d2edf-57c3-4a10-aea4-85da1b458829",52.55,"false","2025-02-08 11:43:51 UTC",""
"7723c15e-1d2d-423e-831d-cd905ca059f6","af802af4-a928-41d7-b553-dc09a1e4e124",12.36,"false","2025-03-01 18:57:36 UTC",""
"63acced2-33a1-41f7-bbeb-9a9b6635f1ca","2df3d1fe-2fd4-474c-9d58-b350a185598e",2.59,"false","2025-01-29 22:52:17 UTC",""
"ea530613-4a9c-4853-9655-7a809adb5276","76e9ec0f-4f04-400a-b193-4a0a4e316260",42.49,"false","2025-01-30 16:23:24 UTC",""
"008ca81a-8989-44de-9906-a9ce6bf4a3c6","c4c1726b-2e9e-46b4-9978-6e0ac0b82995",4.43,"false","2025-02-07 02:29:07 UTC",""
"d57d6cdd-f2f4-4161-95c1-2f56f5f722f3","2877de80-e740-4e17-9563-2a39b278519c",15.03,"false","2025-01-02 17:35:41 UTC",""
"972b00f5-97e3-455a-8595-1ec9ee4e320c","7c54e613-b99b-4f32-819f-3c5fcc320e53",13.95,"false","2025-01-04 16:41:03 UTC",""
"05024e4c-c684-4a26-9369-ec0eec306a1a","1784dbc8-e65a-4452-ad13-25cb6253e70e",37.24,"false","2025-01-27 17:55:58 UTC",""
"0d7a37a6-fb1a-403f-b791-dbe43d9b70d7","aac2da6c-b5c3-4a7e-947c-b5f67eee07e7",36.5,"false","2025-01-08 11:53:00 UTC",""
"786e7d4e-c5c4-4269-af45-c2d19d0e742c","649f0184-774c-4480-9a41-1a89f656b3f4",56.32,"false","2025-01-20 00:50:02 UTC",""
"a557436c-f6b2-4a00-9c84-3f8f671bcb45","f4dfc3e2-8722-40d5-81dd-3a4df1629047",38.91,"false","2025-01-22 20:28:15 UTC",""
"8e855e4c-7e53-469a-8a8c-b7e70d916d33","57553dc1-0162-453d-831c-fee9f1bcf6e3",22.13,"false","2025-01-28 20:10:06 UTC",""
"7247a60c-eb64-4635-bc0f-21869b2ae92a","1e84e491-1b43-40dd-9c72-c19b59ed0d3e",51.24,"false","2025-01-23 02:18:02 UTC",""
"160e55f4-39a8-41c0-bca3-8b3490215dc9","19ca05f6-6a5c-4d35-858e-2ee48c9cfa97",38.39,"false","2025-02-27 23:33:40 UTC",""
"16de961e-dac8-4a60-9001-f2f0bbd021a9","c34fded8-e6c0-4ac6-9f16-ae7c36116864",11.65,"false","2025-02-05 14:40:36 UTC",""
"dddaa0d8-f564-4772-96f0-5af5525f31e7","5cef3776-dab6-4614-ab0d-6e19136b3dff",28.02,"false","2025-01-06 04:17:18 UTC",""
"f950cbce-69dd-4285-b60a-036378b70719","c54a8b49-c96e-45e7-93ad-79a29fa10f87",6.89,"false","2025-02-21 13:39:52 UTC",""
"0e2c539a-1b4b-406f-be05-8d9ddcceee09","62758977-f1f7-4533-b147-84f92ac391e5",8.6,"false","2025-02-10 19:07:01 UTC",""
"a8c840e4-cae7-49f5-b39d-518f12d38c7f","69327bff-5f6b-42f8-bd52-1fa6af404a18",11.9,"false","2025-01-13 00:29:36 UTC",""
"20ff13d4-9ae7-44aa-8b5d-0379864873e6","9d83af13-faa9-4f29-8c0f-be7f0e744d7c",3.16,"false","2025-01-10 01:08:32 UTC",""
"9ab9678d-afb3-4237-b118-ec23f4944d95","b975994b-182c-42a9-ad76-f73b820aab98",52.27,"false","2025-01-03 01:14:04 UTC",""
"c27b29bb-511b-4810-a53c-99ddac4366f3","1c42bcf1-96ab-4ebc-949b-9e271ca2c704",31.5,"false","2025-02-11 06:25:53 UTC",""
"031108a0-928e-41b9-b4b5-fc20a12d522b","7fd467e9-deaf-4698-939d-b64083bf492f",35.44,"false","2025-02-20 00:15:02 UTC",""
"d3ef3ed2-1566-4e22-b4b8-a8b71d31c47e","62ecddd9-3187-4287-8440-b7b0eb6220d0",22.02,"false","2025-01-24 06:34:05 UTC",""
"25b957b1-415b-4d90-a305-3dd3c58664a3","e9db479d-9159-4735-9214-39b50dcb9b82",55.05,"false","2025-02-10 18:40:43 UTC",""
"34bbe24e-c710-4c3a-8d72-a5aca4222841","fe9f8662-ba1d-4726-b709-1c3c0b6f796d",30.51,"false","2025-01-19 15:06:47 UTC",""
"3d2f8009-3dba-4dfd-95f1-d616126fc1a7","6198a16d-a8a6-4dd3-9ef0-4eb46cae75b7",5.91,"false","2025-02-25 08:10:44 UTC",""
"f86f8fd4-0111-468e-9dcc-0ac0ba1ef3b9","6f5a6ec9-71e4-4ebc-b7ec-0c11ce9f7860",54.33,"false","2025-02-22 17:37:58 UTC",""
"e6b9caae-5641-431e-b967-c1d6cfe11b97","a6e28fc2-966f-4349-b190-5dc93f9ffb02",31.34,"true","2025-02-11 10:12:22 UTC",""
"08318e53-2f03-4ba9-9393-14fd04a3b4ad","7882cfa1-9513-4276-a3ff-476e31cdad8d",41.23,"false","2025-01-27 16:30:16 UTC",""
"b2853ba9-4174-4d62-8a6a-3b29aa2f3807","6677cc42-d7ff-471a-a5de-f701eeb3ee35",19.84,"false","2025-01-17 05:48:51 UTC",""
"72361339-4201-44bc-b8a1-c1d12b55acd4","5e31003e-b437-4a47-9658-47bad128976c",47.18,"false","2025-02-01 04:14:42 UTC",""
"fa25dd44-ab7c-4bb8-bc93-06ab71f3d356","0e09fa3a-4620-48af-a4ab-fa47ddfe8a19",18.38,"false","2025-01-31 18:40:45 UTC",""
"f5ef2373-5593-4fb7-b870-c02adfe9d53c","98416560-039e-4ff7-a4ee-8df3897bf4a9",17.75,"false","2025-01-16 23:30:33 UTC",""
"e1348d0c-39e0-4696-b545-787002dc7550","5f96ef8e-86db-4608-a919-1867dfc9e613",19.4,"false","2025-01-21 06:28:07 UTC",""
"cb6423e3-c926-4d66-b586-37315f611d3f","ab72a9dd-a3df-4690-aeb0-64d5348bc3b8",34.64,"false","2025-01-25 22:06:47 UTC",""
"b6899baf-6813-45a1-aded-3a1d874c7b04","31e2531d-4e9a-43b6-a3ae-e807e67e8105",1.2,"false","2025-02-14 18:46:56 UTC",""
"dbc9d22b-bfa7-40d2-88aa-bd8a6e03d392","b521fbf3-ca65-4c31-af2d-bce8fd75fe96",9.43,"false","2025-02-12 05:57:31 UTC",""
"086c33a3-d915-40b4-b6b3-877cb7408b7c","b8f208d1-4c0d-430e-b479-2bc1fb3b5866",48.35,"false","2025-02-18 20:18:19 UTC",""
"fbfc8969-b34c-442f-b4d8-cacb7812b9f1","30a6ef4f-6e0e-47a6-ad32-943ac01a2e14",54.69,"false","2025-01-20 03:51:18 UTC",""
"3a7b2834-463f-4c9b-bcef-63ae33705f68","096ff464-565e-4396-a0ef-956ca192dcba",40.77,"false","2025-01-03 06:24:54 UTC",""
"7290513f-cbc2-4ae8-aae7-bd18ea11c10c","f52bfa74-bca8-49ef-89ee-fc994959af08",49.5,"false","2025-02-09 16:11:40 UTC",""
"462f26cd-8966-42c7-a176-17c8dcf2261e","8d9a974c-d6a9-4d3f-8452-ffacf0ea3524",57.92,"false","2025-02-17 00:07:06 UTC",""
"c1f47c58-628d-4c9f-9d1d-86a7f0d165d1","9e9fe950-7482-4300-970e-cf3dc953c705",24.55,"false","2025-01-18 13:31:22 UTC",""
"f517040d-6ccc-43d3-ace5-ce727aa5fe47","422e90d8-8f4b-4c95-ba00-afa5a77e1499",51.08,"false","2025-02-09 22:25:06 UTC",""
"67d94e4f-70b5-44a4-9925-ed2452e814f5","e7464a45-8bcf-403d-abe7-07867a1cfd9c",7.37,"false","2025-01-22 09:03:28 UTC",""
"2ec7c246-13ee-4113-9864-be1fa8188c4b","236e4cd1-cc50-4806-8886-e7cbdf4feb85",37.61,"false","2025-02-18 07:49:51 UTC",""
"556dcb05-9d4f-4012-9fa7-bfbe6fe4191e","2c5cb0da-0acf-4319-a647-fd178c1b5edd",36.41,"false","2025-01-26 06:44:35 UTC",""
"f6bf4cc1-14d3-43a3-8ffc-3bf1e3c51989","669d5636-39d3-4324-9f29-7b0d09884830",13.39,"false","2025-01-12 14:51:20 UTC",""
"876a91c5-8bea-469c-bcdb-d80a47e162e9","82029cda-8ef5-4b21-9a0c-4f9709cf4dcc",4.43,"false","2025-02-01 03:13:33 UTC",""
"d73fc4a2-c878-441c-9f3b-58b5430f7895","f2b5531f-893b-4867-9ab9-4dfa3991d466",20.56,"false","2025-01-30 19:29:21 UTC",""
"ca138f0d-7d7e-4a97-8b39-ce3938043960","3b6e4d8c-f513-4615-bb5b-0436120c548f",4.45,"false","2025-01-28 15:24:34 UTC",""
"783da569-3a89-4269-8cb3-7df44d84ce0a","5dadb02f-7062-42f3-af60-925927881e09",20.78,"false","2025-02-22 17:28:41 UTC",""
"f617a2fd-8490-4522-8136-fedf399a9b7c","5020bef8-f654-4048-89bb-7d21508b924c",50.9,"false","2025-02-01 03:07:12 UTC",""
"8b4f0a09-b540-4248-af69-9bebd52a70f8","78a831a9-da64-4dd6-b985-be4de3ec16f7",51.24,"false","2025-01-28 12:38:35 UTC",""
"77d0255f-9f09-4f6d-960a-6180a5fe872b","d998b56e-1029-4630-ba97-c9d316213332",6.8,"false","2025-01-14 19:08:00 UTC",""
"1a44fd3a-ebda-446d-bdaa-c58634e4eb0f","7943afc2-b26c-4ced-a210-eb5cecdc4ef9",56.64,"false","2025-02-01 06:44:57 UTC",""
"9406e684-57e2-4b01-ba1b-8bf8f42e288d","6700e728-4329-425a-a93b-542e828d0b91",50.0,"false","2025-02-21 21:04:01 UTC",""
"f2f21e42-0b95-4392-97a6-ceee4ce2ab5f","9cda94a3-2582-4c46-8933-4a5baf8bd481",42.95,"false","2025-02-19 04:38:26 UTC",""
"4229939d-65f6-45da-890b-185fa2da45ce","db53cd39-7b28-42af-b9af-0179a6244e25",23.04,"false","2025-02-16 20:41:36 UTC",""
"625f75c1-1ad7-4009-9e8b-e4e96cc7d537","0462fd4a-aac5-4ba4-84c4-6a92390b8451",42.22,"false","2025-02-26 05:43:19 UTC",""
"7a3aff32-07a0-4880-93ff-b5b2a87f3749","61e1d25f-b929-48a2-8c41-fbb4b73e5292",59.32,"false","2025-01-28 07:27:11 UTC",""
"059ae72a-8d60-4606-bf67-e968a3455ac9","50652498-0dd8-4341-968d-4744f4984038",23.48,"false","2025-02-24 16:30:53 UTC",""
"6024f142-b945-4953-885f-ed9a60dc958a","12a5c6f4-513a-4e10-8c72-dfce365793d3",34.53,"false","2025-01-02 20:28:21 UTC",""
"37409b0b-f72c-4ea1-b4a8-2f2561c60a1c","4ac23544-1774-4b8d-9084-65581fe76787",43.21,"false","2025-01-08 17:22:43 UTC",""
"31bf98de-d035-474e-8026-29d752a4a7c8","12330055-c2ba-4297-8493-43d67396e29b",39.1,"false","2025-01-26 22:14:13 UTC",""
"caab218f-bb8a-4bc6-9f1f-f6806543cbf9","4f8268ad-e623-4f47-922a-953771d09dd7",12.92,"false","2025-01-23 21:11:15 UTC",""
"ae487c4e-4bf7-410a-a648-a6c73bc41166","c69e31f7-fce3-4d56-9609-c113b720fca6",33.18,"false","2025-01-21 16:02:14 UTC",""
"dc52fe21-2993-42dc-b2f5-497c45fc4080","da254e6a-f1bb-4933-ae87-c2e2696332c5",32.83,"false","2025-02-05 01:42:31 UTC",""
"3c3e96ba-f2b6-407d-bc9a-902e171e17bc","8069cce2-53ef-4b60-84f3-cdae142c4180",26.16,"false","2025-02-25 18:55:06 UTC",""
"1edd0407-355f-4aea-8005-d43f0ef4ea58","b5c5d1e8-70ce-4a50-9cfa-029bed02ec47",57.06,"false","2025-01-31 17:17:57 UTC",""
"4c59d2f9-d14e-465c-8f40-4e8309c69c08","fa1e52f7-fff6-416f-9b9f-df0536e6fd95",50.22,"false","2025-01-31 03:30:16 UTC",""
"e66a7488-7b3b-41fa-ab22-5be170afca4c","b20ebe7c-3531-4003-9e04-d58aad226c38",5.48,"false","2025-01-12 04:39:47 UTC",""
"c092af49-82f8-47ba-b1ce-7a9b77f8b967","2967e2b5-67a9-4fdb-ab62-3f82d34ac7a7",5.09,"false","2025-01-06 12:03:55 UTC",""
"43bd8de0-4327-406a-98c4-0481a059cdfc","479fa587-b813-48d2-bee0-4c9ec5ac0599",30.95,"false","2025-01-14 08:10:39 UTC",""
"1066f0b0-ed5e-41be-8d5f-037d2aad0c7f","739da0b7-91ff-49d9-a6a3-c2bb4f8d2174",2.35,"false","2025-01-19 08:53:37 UTC",""
"8241bcfc-0172-4521-bfb7-cadce4bdbaa9","93ad355d-52cc-4621-87c8-1cc4584e7c6d",18.12,"false","2025-01-11 18:13:29 UTC",""
"ed1ca2bc-b793-4685-b89b-7bead2d20512","f2fd237a-013f-4da9-9c68-f7a570fac464",47.54,"false","2025-01-26 06:16:37 UTC",""
"cb55142b-dc40-4bac-8284-171c137aea04","bc59b1e9-3f38-41ff-ae22-4cedec51de02",58.79,"false","2025-02-28 08:03:36 UTC",""
"aeacacc8-baff-421d-8078-0f05baf678e9","07ecb3d4-a420-49e5-aac5-cd1ecc97e82e",29.26,"false","2025-02-16 03:55:50 UTC",""
"b45e7005-b1cc-4b87-94bf-b107d5ef7759","d980d967-9dc4-4a4c-8ace-5be20740e4b1",28.13,"false","2025-02-16 23:57:06 UTC",""
"7f1bdd30-f6c8-4e13-ab35-2e254b122ae0","d79625fe-064c-4328-a210-631cefd04188",40.88,"false","2025-01-11 06:56:29 UTC",""
"8e2c76ad-728e-4b9f-bb02-3021753691c9","5b3332c4-f597-43cd-b65c-ec807796a402",53.62,"false","2025-01-05 10:36:10 UTC",""
"a37c0416-3100-4651-86a1-090cf8b26686","4ee7af1d-eec7-4a1a-b37b-44572fae36b3",21.05,"false","2025-01-02 04:35:39 UTC",""
"707f0d64-af48-4033-9acd-804b6c09846a","e5549151-2e91-4105-bd7c-074ccc840406",49.43,"false","2025-01-13 14:58:41 UTC",""
"46bd45cb-ceaa-4881-ac31-799b481735f1","f8023517-6b44-4514-8ba3-2f218fdd55a2",59.65,"false","2025-01-24 08:51:02 UTC",""
"fee01567-586f-4fae-87e3-d417a2a26960","15488bf3-9e9b-44fc-ac71-f744b6e51c86",15.94,"false","2025-02-01 07:43:47 UTC",""
"b23b427c-20ce-4c7b-aa86-410869834a62","ce96a570-e5d5-4892-9abc-6bc1ab34a853",40.02,"false","2025-01-13 10:50:43 UTC",""
"bbf508c6-bac6-4fb3-8e0b-ca498bc84f63","76134ba2-1cea-475d-ab7f-5e06516fbc1b",52.12,"false","2025-01-28 21:44:27 UTC",""
"840e7053-20eb-47c1-ba1b-ff95e6bcf6bb","657c4f67-2b48-4e46-a2c8-49d920e1634c",34.46,"false","2025-02-18 21:58:28 UTC",""
"76fff24a-6634-4ef2-a1ad-2514d047220e","7399d0fe-3337-450c-a0f4-b5419eb9180e",46.53,"false","2025-01-09 16:58:18 UTC",""
"18dcbaec-f230-40cd-80d2-1e256c85803e","f1b03b60-6be9-4012-b8d0-dea4c9b87afc",9.79,"false","2025-02-26 16:52:26 UTC",""
"bcb1a333-5969-4d8c-a997-5344a49556f8","ca2eff7e-9456-45e7-9066-ca64f8ad294b",28.96,"false","2025-02-14 01:16:24 UTC",""
"d9db959c-0ac6-4d7f-81f0-483b14b948bc","da5f01a2-6293-4228-ad7a-9c55eb1ec10e",10.43,"false","2025-01-08 18:44:06 UTC",""
"4183dfed-4840-4352-84fb-d013d186c760","0dadb351-f5b1-4461-b87a-a804b8ab9611",49.47,"false","2025-01-03 12:09:48 UTC",""
"f7ed6767-f724-4377-8290-742ab573a650","41a8f663-f52c-4a15-bd6d-63dd9a54471c",18.21,"false","2025-02-02 12:33:39 UTC",""
"fed47278-d23f-4ec7-9b29-c72553a1ff1c","143ab291-d3c3-4f0a-bd89-c6c61438ee45",36.78,"false","2025-01-24 16:09:43 UTC",""
"0ffdc642-9572-41aa-a48b-30f9315012fd","ce750bcb-317b-4740-b82e-84882956be21",39.54,"false","2025-02-28 03:12:41 UTC",""
"681d09e9-b86e-45dd-afeb-109e6689b279","ee537729-b8ad-40e8-bf0d-ff1b98e4b18d",51.58,"false","2025-01-22 02:29:42 UTC",""
"69b2ff03-a905-4fc1-bde7-06287716ebb4","4df71d2d-de7b-415c-aca5-c72789e80772",34.3,"true","2025-02-13 16:28:44 UTC",""
"d5393bbb-4d66-4387-a78b-e963bbb932f8","2bebf857-ffcd-4a80-9fde-6e88e06b1238",47.07,"false","2025-01-04 10:03:15 UTC",""
"fa091339-53db-4a03-a631-d8f4db1543d8","3ab01dc9-0007-4cb4-a44a-966348d1beef",5.23,"false","2025-02-05 04:54:53 UTC",""
"c03cc98c-d900-4109-b5f8-6e987352b038","9f7463ed-237a-4233-9fd6-8b8507568f97",34.36,"false","2025-02-23 00:27:03 UTC",""
"07e6c96f-f5ec-49cf-9d44-02b8cfa263eb","8434c590-07f0-43ed-b5aa-b2c7964a1e18",58.02,"false","2025-01-09 03:00:11 UTC",""
"e7147004-56d2-4a95-a9fd-ae79c8455c43","7429f605-6a1d-4d8f-8a82-76aa99789173",16.63,"false","2025-01-08 21:19:15 UTC",""
"8db2217f-2c75-4657-bc67-eba646a8cfc5","f3bd1baa-f1a9-4492-9e54-0ce72fec42ee",30.53,"false","2025-01-29 04:20:29 UTC",""
"7a7709cb-596d-4ec5-8916-fe9f7011c355","4a2d873a-5f47-447b-a5d1-257774c7eb81",46.97,"false","2025-02-13 04:08:22 UTC",""
"58032b2f-170e-4891-9767-35768c9ab81b","f1929db5-d08e-4246-83c6-b076f9e983fe",33.97,"false","2025-01-31 00:49:04 UTC",""
"c3bb53bb-c372-47ee-8494-c84ed28fc64e","99a2feec-e184-4f07-bf1d-7c06c92669f4",17.57,"false","2025-01-11 04:47:54 UTC",""
"e7f12ad5-b185-495c-b12c-b1a9c2797e55","23278648-9f30-4cb3-a29a-522a237eb026",29.15,"false","2025-02-04 00:00:25 UTC",""
"18a9f0d0-e965-43c7-a740-19b4a08944d0","d508e618-978e-426a-8b91-41d1ceecc551",32.54,"false","2025-02-17 03:28:59 UTC",""
"e5f4cba5-5e60-48f3-819b-69fb255259e9","fe32ff83-120d-4777-a3a0-69fb633e1fd5",44.95,"false","2025-02-23 12:59:44 UTC",""
"f0f64811-256b-4945-ae8f-7a572293d826","3ff96047-8d1b-4e17-b702-be42ee2ba6d2",38.94,"false","2025-01-11 01:50:39 UTC",""
