"id","user_id","bin_range_id","last_four","network_token","card_type","status","created_at","expires_at"
"b087c7ec-3dd8-4cfc-b8f1-18e8a0250f96","29f550d1-1c65-43b2-b781-a63f106231eb","67b88291-7575-495e-bc39-2f2d02ce5215","1823","cbcde16f-52f5-4315-ab0f-f53710987b54","debit","active","2023-05-23 03:40:28 UTC","2027-05-22 03:40:28 UTC"
"34ccaa0f-8a1b-4a1c-82bf-35837e7dc217","2adb8e31-e327-4997-b6aa-0748f95de8a7","041bd7c6-b3d5-412f-96b2-1212185f6b28","6529","7e55dab2-401f-448f-b672-824b333d9f28","debit","active","2023-09-12 20:50:50 UTC","2027-09-11 20:50:50 UTC"
"aa2039be-701c-4d2a-9546-2f9535baf59b","12bbc695-9d0d-40ff-bef2-290ffba66bda","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","2341","771f5a9a-09f7-44ee-8be0-59bde1fc7562","credit","active","2023-07-16 22:40:55 UTC","2027-07-15 22:40:55 UTC"
"147c9450-4b71-46b0-adc1-036c27aa8d75","61d94d10-ac7b-40e1-a0e4-41e31983f939","7a85a159-e5bc-4541-9326-945458514e5a","2124","7d343dc1-3c27-4a4e-b045-dea82ec9607b","debit","active","2023-06-25 03:48:14 UTC","2027-06-24 03:48:14 UTC"
"2e569459-d710-4160-a06f-584511193ece","47d96d53-b38e-43e4-8357-a8e066eb4fb0","5f31214b-1c97-4a1e-893e-bb1b66aab790","1333","08556944-ca4a-4941-b6f3-2b530a09c839","debit","active","2023-06-05 20:21:08 UTC","2027-06-04 20:21:08 UTC"
"24f52b4a-66a7-4e69-bc31-96e0859a4b1d","3ad6e26e-0f55-4d11-be10-6a7a2bbff6b4","03926551-2e6d-4f90-b037-28268ed14251","2874","91d0fc40-cc3e-4e42-a177-2d7fd5cd7bd8","debit","active","2024-06-04 23:37:02 UTC","2028-06-03 23:37:02 UTC"
"3284d0de-72ba-4127-849d-35959d1105be","1c763546-86b4-447a-a2c9-795c18ac4c8a","619d8606-81f9-46c8-ba43-112364b11471","7043","77b3d1da-5270-44f6-b0f0-2dad934bbedf","credit","active","2024-08-19 16:01:00 UTC","2028-08-18 16:01:00 UTC"
"d49cf831-2bae-4a57-9061-c3fea0a47e76","93d3c28a-d7c4-48ba-88e0-dd08fd94883a","900e6201-a073-4c44-a9ac-981fa2a60f50","2771","10f1096d-71eb-4f94-9bc9-504ecd86a74a","debit","active","2023-08-31 14:11:08 UTC","2027-08-30 14:11:08 UTC"
"6b8ede93-32ab-4198-992b-96ca71340613","ab6edcfa-6e3d-4532-868b-22301f0218ef","53a4c2b8-92cf-4801-9947-24d631137907","4249","9fd55f90-be64-427e-bf40-7563cfe7aefc","credit","active","2024-07-10 08:50:24 UTC","2028-07-09 08:50:24 UTC"
"08833d3c-b820-49d5-b603-399adf1a508d","d0ba217c-e1bd-4e4e-a56a-90e7c8bb49fb","03926551-2e6d-4f90-b037-28268ed14251","2983","73bfeb46-595a-446d-bfd7-0bdc0dabc672","debit","active","2024-06-16 11:30:46 UTC","2028-06-15 11:30:46 UTC"
"6d654ce7-0384-411a-a3b4-04b378a88eb6","720d374e-7f26-43bc-958c-ce9a12191123","7a85a159-e5bc-4541-9326-945458514e5a","8018","fbe88696-d48c-487c-8fd7-4e875d341693","debit","active","2024-02-19 19:05:28 UTC","2028-02-18 19:05:28 UTC"
"cbb4c273-3821-4dbf-84dd-ab06cfa96c61","ff0976f9-304b-4339-af9c-a4cfe78b3717","922d70c4-cf74-4a0d-84ce-43b02ef51fac","9031","1d6585da-b0f2-42a6-bd70-128850d2cb5b","credit","active","2023-11-24 06:27:44 UTC","2027-11-23 06:27:44 UTC"
"66398ece-5dba-4c59-abc9-534a391365e7","0f25366d-1d8d-444d-90f6-1d2580a6d751","53a4c2b8-92cf-4801-9947-24d631137907","3885","8bb4c840-649f-441d-9cd6-fdf44ac1b88a","credit","active","2023-12-06 06:04:07 UTC","2027-12-05 06:04:07 UTC"
"6d16c725-3c3c-49a7-91cb-cf6c9257c82f","e28ea0bb-a360-48dd-9aea-56a4bd62e66c","53a4c2b8-92cf-4801-9947-24d631137907","5397","c2365401-de52-4ebb-9d01-5178bdf966b7","credit","active","2023-12-06 07:41:49 UTC","2027-12-05 07:41:49 UTC"
"478341b5-db77-438e-af31-f92d4004c9af","fb3916e5-eee3-4f36-9e4a-e92d1077fc0e","03926551-2e6d-4f90-b037-28268ed14251","4995","35b9a448-aaec-491f-91ba-392c060555a6","debit","active","2023-12-18 03:33:30 UTC","2027-12-17 03:33:30 UTC"
"6925f523-340f-4745-85d1-f0289702f3d0","ad214755-3eec-4f14-8a66-e4a89f82ae50","47722120-8a5f-4117-ae47-3e451783a5f4","9098","3a695476-d2e1-43a3-b5a8-3134ee9e8afb","credit","active","2023-01-24 07:00:24 UTC","2027-01-23 07:00:24 UTC"
"c9d5422c-ff37-4376-b70d-2148b2ea1dfc","e1a4b3f2-face-43ed-b0a6-dc3ebdb7576f","619d8606-81f9-46c8-ba43-112364b11471","5232","19e93fc3-d489-462d-b0a5-61a370805f78","credit","active","2023-10-04 14:25:00 UTC","2027-10-03 14:25:00 UTC"
"1937b2f9-3956-4d2a-856e-eec8b46f3e30","5790cc9d-f6ae-498b-9ded-842852203288","422a8825-31cf-4665-ba12-5951a1d6865d","4130","b466e10d-b215-4206-aa85-0cc5ecb3ed3e","credit","active","2024-02-07 06:37:47 UTC","2028-02-06 06:37:47 UTC"
"531365ae-41df-455d-90d2-5c4e883f147c","3e3bf04f-d1d5-4b10-aa51-55eff39dd855","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","8800","3f49a116-0d0b-4d22-926e-644f08d11453","credit","active","2024-06-21 09:53:28 UTC","2028-06-20 09:53:28 UTC"
"bbc3efec-2412-4e25-98c0-e1727bad903b","67af94fe-a521-4c94-ae47-30b3e8bc5360","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","5820","47e30116-1b43-4828-ba6a-c34fa8f3c33d","credit","active","2023-03-15 06:38:24 UTC","2027-03-14 06:38:24 UTC"
"372a8e46-22fb-4d41-8d2c-d39665a548f1","ec87b636-7abf-4f2c-8912-a36b14f9f723","619d8606-81f9-46c8-ba43-112364b11471","9698","707b375f-cd0f-43c9-906d-a2e0ba81b3ac","credit","active","2024-01-04 14:12:53 UTC","2028-01-03 14:12:53 UTC"
"680f6349-b2f0-4d4e-96f7-768c9289fbd3","636b98cb-438f-4af9-88ac-567ec6d538cb","47722120-8a5f-4117-ae47-3e451783a5f4","8434","f18ce838-4484-44a9-839c-1ee857b393b7","credit","active","2024-06-30 22:09:56 UTC","2028-06-29 22:09:56 UTC"
"83f415b3-3ea5-46a7-b04a-5c387903b5a2","a4b3d5fc-de4c-44b3-a438-b03abfac863a","041bd7c6-b3d5-412f-96b2-1212185f6b28","4155","78337a7c-f91d-407f-a1fd-a19624fe80ba","debit","active","2024-07-15 05:42:52 UTC","2028-07-14 05:42:52 UTC"
"b63fde1e-cd9d-4e1a-bc2b-86bad77a56b6","9e516ff2-eda9-43ae-901c-cc2b78d8f09e","900e6201-a073-4c44-a9ac-981fa2a60f50","8933","a6aeb756-4f77-4069-8731-15fca10b353c","debit","active","2023-06-19 01:42:07 UTC","2027-06-18 01:42:07 UTC"
"53b49b21-7f80-4c1e-9b4b-50a5b1c02059","db9e3659-eeb0-4471-a524-43f46f651248","422a8825-31cf-4665-ba12-5951a1d6865d","5853","11c1c95a-10ef-4c94-ad67-5bc6154b9586","credit","active","2023-06-01 18:36:50 UTC","2027-05-31 18:36:50 UTC"
"1fc26818-16ab-4da6-abaf-f6372311fd76","bbbf4476-b780-4b07-8692-ee03ae5c079a","619d8606-81f9-46c8-ba43-112364b11471","9751","7a34d7ef-0dc9-4bb4-a4c1-f70ca1d7becc","credit","active","2024-07-04 22:25:16 UTC","2028-07-03 22:25:16 UTC"
"59b2f431-b29a-4093-ad23-77e801789219","f026b988-9deb-4b0e-be0c-5abc033a9dfc","5f31214b-1c97-4a1e-893e-bb1b66aab790","3068","71cb1885-352f-4e39-b552-795135ef6e62","debit","active","2024-06-26 16:48:08 UTC","2028-06-25 16:48:08 UTC"
"3b24345f-1da3-4446-86c4-bbfbc0876590","cf979147-df30-4763-9ab9-dc18f99329e2","67b88291-7575-495e-bc39-2f2d02ce5215","5658","89b9dd6b-a00f-4982-ae06-bf34f14d4006","debit","active","2024-03-22 21:19:57 UTC","2028-03-21 21:19:57 UTC"
"1f28ddc2-eb59-4a85-abc9-35ec0ed7064e","6a9731a2-6a39-4492-b693-be9f1b4b900d","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","5136","7c745cf4-8b87-4787-8d06-9ce2a4ce8543","credit","inactive","2023-02-10 21:43:53 UTC","2027-02-09 21:43:53 UTC"
"7b6c7a81-8aa5-402a-a2ec-5b1f4077c5a6","d71b07b3-cfe2-4139-a34e-cbc276a27f30","67b88291-7575-495e-bc39-2f2d02ce5215","9056","5279e6e0-64bb-49d6-8f3d-55d7bef3d742","debit","active","2023-11-09 05:43:41 UTC","2027-11-08 05:43:41 UTC"
"4716cc4e-e409-4e7e-9a55-91fa40205cbf","66f19adf-950a-4912-8483-de4156dcbe5d","5f31214b-1c97-4a1e-893e-bb1b66aab790","5978","671d5cad-2570-4212-8256-5fd14db7a8a0","debit","active","2024-03-14 04:05:25 UTC","2028-03-13 04:05:25 UTC"
"c44da525-feb4-4d88-a7fb-da13a48fdc93","2deddcc5-6b63-46de-bd8c-e28cbc25b8a9","03926551-2e6d-4f90-b037-28268ed14251","4697","85e89994-7a88-4103-a3a6-01aa221441f9","debit","active","2024-04-16 22:34:48 UTC","2028-04-15 22:34:48 UTC"
"7866bc4e-1383-4d9b-badf-f51ffd190f4e","6501272c-eb87-41f0-b1ba-db74bb741ef8","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","8025","47cdc982-58d1-4c18-9d37-cf24394e6568","credit","active","2023-08-20 23:03:50 UTC","2027-08-19 23:03:50 UTC"
"69d11f3d-f319-4ac7-8b0a-b99aca153aed","a95dd02e-55a0-4150-862d-f1c3c5151003","900e6201-a073-4c44-a9ac-981fa2a60f50","4404","4c4148fd-55bf-4f92-a94a-e3c3ac188e7d","debit","active","2024-08-16 10:27:00 UTC","2028-08-15 10:27:00 UTC"
"469f5a25-085c-4bf0-a689-2dee50481921","1742d049-f0b4-4f2e-8d44-7fa8e3f254b4","041bd7c6-b3d5-412f-96b2-1212185f6b28","3847","d4a0ed61-d6e3-4e36-ad8d-625c53b9619f","debit","active","2023-07-07 07:24:39 UTC","2027-07-06 07:24:39 UTC"
"712eb2f7-2e15-4c8e-84d0-fd1f5c6d43ae","cdb38a3a-38e5-45a7-aa2f-413e8b08d7b6","03926551-2e6d-4f90-b037-28268ed14251","8699","9806e044-35cc-4404-bf5b-34498c640d75","debit","active","2023-12-17 21:59:51 UTC","2027-12-16 21:59:51 UTC"
"a22ed99e-11d8-46b4-acd6-a96ca3742ba3","79fd1ef8-025a-47e5-8212-1d48108aec46","619d8606-81f9-46c8-ba43-112364b11471","8438","dc5ba849-4403-4cfa-a6f0-1e92a21b7308","credit","active","2024-07-01 00:38:16 UTC","2028-06-30 00:38:16 UTC"
"c42006b7-b5b8-4571-96d1-bbf060b31fff","feff4d7f-1415-4e93-804b-ac25983d6847","619d8606-81f9-46c8-ba43-112364b11471","2880","728c6ac2-3cb1-4f7e-ad2f-dc5131e9db82","credit","active","2023-11-28 05:09:53 UTC","2027-11-27 05:09:53 UTC"
"f8e07a42-38b2-4bd5-9f35-961db4e170f7","da0eefb7-4f6e-436e-8ca3-e52dc2e4356f","619d8606-81f9-46c8-ba43-112364b11471","1977","db440971-5c7a-47e6-ad0e-0447902baca9","credit","active","2023-02-26 11:10:33 UTC","2027-02-25 11:10:33 UTC"
"261feb3a-782b-4a36-b4ae-89a1648c5f7f","dcc8c0bc-197f-4125-9f70-a59473edd6fa","53a4c2b8-92cf-4801-9947-24d631137907","8679","95307649-e0f8-4d9f-8e0f-32b0efcc80cb","credit","active","2023-04-08 14:07:12 UTC","2027-04-07 14:07:12 UTC"
"5c961c40-11af-4a5a-b70a-ce6438ebdd69","d8025888-0c14-4935-82a9-8d74e2387907","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","2317","b4a5fda0-c016-463c-839a-f9f0b26c49dc","credit","active","2023-12-08 00:25:00 UTC","2027-12-07 00:25:00 UTC"
"fc8dbe84-2609-4f99-bb19-589de236795b","79dacd8a-6fd9-4bb7-b32a-f9a7c6fde44e","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","2496","50b68f67-4542-47ff-a928-4e8b2fac4dd1","credit","active","2023-01-22 02:09:23 UTC","2027-01-21 02:09:23 UTC"
"520a543b-9949-4377-a9b7-dc53779447f3","74f66582-4aac-491f-b26e-084e017d152e","7a85a159-e5bc-4541-9326-945458514e5a","1659","980ffece-9206-4992-815f-4892871b9506","debit","active","2024-03-24 14:01:20 UTC","2028-03-23 14:01:20 UTC"
"c0a34b63-811e-481e-ade7-ce94f94916c8","086f0a18-b97f-4e91-8cb6-a1c985511f9c","619d8606-81f9-46c8-ba43-112364b11471","3973","8e076f88-dc66-47d2-864f-0e9a076b17d7","credit","blocked","2023-08-06 01:12:51 UTC","2027-08-05 01:12:51 UTC"
"c4fb37fa-c365-4ba4-a0ea-3db5fdeeef3a","566ccb63-97b4-4f99-a150-8e732b470c35","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","6700","e7092038-6035-43df-b713-072fcf3844b9","credit","active","2024-01-02 01:37:43 UTC","2028-01-01 01:37:43 UTC"
"79c58aad-a984-44b2-810e-880221e2ebbb","e1ba4bb5-79fe-4039-9654-8609a0caba1e","041bd7c6-b3d5-412f-96b2-1212185f6b28","7744","9460f439-c770-49d9-b058-b04deb3a668f","debit","active","2023-09-15 03:59:09 UTC","2027-09-14 03:59:09 UTC"
"53277f3a-252f-414e-91a9-301ff191a1d9","f76305c6-4727-403a-941f-0b2e7f857454","53a4c2b8-92cf-4801-9947-24d631137907","2442","f46425ae-63ce-4aa4-b420-6b65f4dbe890","credit","active","2023-12-21 06:34:10 UTC","2027-12-20 06:34:10 UTC"
"1a3285aa-c367-43ff-875e-3f7ac89a1af9","0692bba1-e2db-4737-b017-21bbe443a24c","041bd7c6-b3d5-412f-96b2-1212185f6b28","1018","9a2e6108-476d-445a-86e4-020b85f51e95","debit","active","2024-02-05 16:46:09 UTC","2028-02-04 16:46:09 UTC"
"8d1729d4-8b97-42b5-95a3-49385108a815","4061016e-d1a9-48a0-be38-92534edec3c9","47722120-8a5f-4117-ae47-3e451783a5f4","4073","2fbcfa18-3e2f-4b79-b743-34e1584a3e23","credit","active","2023-02-13 02:26:14 UTC","2027-02-12 02:26:14 UTC"
"ec1020c3-e6a9-4e9e-bbfd-4a200b58cc88","c939f5a9-d625-4e18-a984-38b3b6410035","47722120-8a5f-4117-ae47-3e451783a5f4","1845","f5a110a5-2b2f-4f7d-832e-873f5694d1aa","credit","active","2024-08-14 07:15:01 UTC","2028-08-13 07:15:01 UTC"
"76f70458-e111-4fbb-b3f1-a84d354a3bc7","d3c14dde-6e66-4b13-b571-8c595ba12a9d","7a85a159-e5bc-4541-9326-945458514e5a","8941","c7070287-da5a-4151-9f10-5e3242d30756","debit","active","2023-12-08 07:04:33 UTC","2027-12-07 07:04:33 UTC"
"305c511e-5b01-419f-9dd1-c8dd290c772d","8ed02da1-e756-47d2-8e89-27ddf01ab885","900e6201-a073-4c44-a9ac-981fa2a60f50","1224","497acd1b-11b2-4e5c-8f65-0fd415771f10","debit","active","2023-08-31 08:48:08 UTC","2027-08-30 08:48:08 UTC"
"41c8385a-dc76-4be1-a9f9-8e20fc7d570b","0353f62e-cd5b-48fe-9ecc-97dfdad1e428","5f31214b-1c97-4a1e-893e-bb1b66aab790","2924","deaa9aba-bdb7-4e6d-a522-2b365b1c98f7","debit","active","2023-12-26 10:00:43 UTC","2027-12-25 10:00:43 UTC"
"6d589007-f345-412b-8d4d-2bfe8fb0d146","4b8553a1-64aa-46a7-b22d-76d5698dc959","619d8606-81f9-46c8-ba43-112364b11471","5479","46177a47-67c5-4017-aeaf-c048573d6419","credit","active","2024-02-01 06:03:42 UTC","2028-01-31 06:03:42 UTC"
"65944a4d-6e01-4d83-a54f-cb88b21a8604","ee0289b9-1b48-4f64-b0fc-6050e513b378","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","3369","17f56afd-6837-4588-aa7e-174434d63a34","credit","active","2023-12-22 19:07:01 UTC","2027-12-21 19:07:01 UTC"
"3e201494-b3f1-4cc0-b424-1661a5f4b858","aacaa8d8-0279-429f-9815-478ce8a91393","900e6201-a073-4c44-a9ac-981fa2a60f50","7798","ed9ad282-44d3-4bd8-8e71-603123e182cc","debit","active","2023-08-04 13:37:29 UTC","2027-08-03 13:37:29 UTC"
"32ef62b9-1b55-4863-8e07-dc2e632bd058","fac1bbc1-47b2-45d7-90c1-6e3de81492d8","422a8825-31cf-4665-ba12-5951a1d6865d","5891","6d03db1b-afaf-4bb2-b171-6de2543b966b","credit","active","2023-08-09 16:30:02 UTC","2027-08-08 16:30:02 UTC"
"3fc99394-4946-41b1-83d2-9a315c100a14","04ac538e-9cb6-42ba-a1e8-3a3e5d1d3142","422a8825-31cf-4665-ba12-5951a1d6865d","9824","031bb6d5-d023-444b-9c98-76a90ec93b47","credit","active","2023-12-14 20:14:48 UTC","2027-12-13 20:14:48 UTC"
"c5721400-12a7-46d5-aa65-8d9a25fd6ad6","952810ce-0439-45c1-ba5b-c5195ee938bc","53a4c2b8-92cf-4801-9947-24d631137907","4090","371b41c3-fb95-49ce-950b-864d27add875","credit","blocked","2023-09-08 22:21:52 UTC","2027-09-07 22:21:52 UTC"
"c852bf52-941f-41c4-a6d7-fdb75a81648d","e2cccee0-22d4-4ca0-9da5-297c47f8a2b5","619d8606-81f9-46c8-ba43-112364b11471","1715","c12350dd-25cc-4aef-9fd2-d8b036905e79","credit","active","2023-11-17 01:24:10 UTC","2027-11-16 01:24:10 UTC"
"1f0cad23-e315-49e7-897e-5192c82a3632","82173aaa-e1eb-4780-9235-9bffe787a2d1","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","3492","5c5d6fc9-b96c-4844-a470-ad8f4cc5359d","credit","active","2024-05-31 12:03:23 UTC","2028-05-30 12:03:23 UTC"
"57325424-5f98-488b-b11a-42305a8d7587","05147ce6-3461-4dcf-810a-1f7c3c3ef72e","5f31214b-1c97-4a1e-893e-bb1b66aab790","8213","f010f7ab-9f6e-4875-8437-25833a18eb85","debit","active","2023-03-20 22:55:54 UTC","2027-03-19 22:55:54 UTC"
"1ffda5b8-5d11-479f-bc15-b1a5426f2192","3cd37dfb-9056-4500-b590-765550748c76","67b88291-7575-495e-bc39-2f2d02ce5215","3529","a1f7fe44-6195-4049-90fa-d6e959aab471","debit","active","2023-11-16 10:33:19 UTC","2027-11-15 10:33:19 UTC"
"277a5c17-a992-4fec-ad2b-a8b62837f1be","ade5d02e-082c-4cbd-beac-3f25c644ea60","53a4c2b8-92cf-4801-9947-24d631137907","2315","87e30b24-6a61-444c-8999-1a84dd7ac935","credit","active","2024-05-20 17:49:59 UTC","2028-05-19 17:49:59 UTC"
"ae200dd0-fef6-43bb-988d-44acd555b2a8","1d44f589-03fe-4d54-a6c5-a516a0ff8b62","47722120-8a5f-4117-ae47-3e451783a5f4","8994","1dc43413-4bb7-4a7e-8098-ddc6f3b64c67","credit","active","2024-05-02 20:23:00 UTC","2028-05-01 20:23:00 UTC"
"9f663cc8-f49f-4cbd-be22-af1e13de9867","94dc28cf-caf1-427d-bca1-4838a55b623c","5f31214b-1c97-4a1e-893e-bb1b66aab790","5708","03336be6-0c85-41c8-bf23-e31ef1f095ef","debit","blocked","2024-05-06 05:41:38 UTC","2028-05-05 05:41:38 UTC"
"2776edad-3baf-42ae-baef-51fb64877546","14dcce2d-5c91-4579-a6c8-b2655577bea2","922d70c4-cf74-4a0d-84ce-43b02ef51fac","2646","4681c92b-70fa-4719-b838-2e7eb14df61f","credit","active","2024-08-14 14:19:06 UTC","2028-08-13 14:19:06 UTC"
"3c8fd9ae-8f43-4bab-a883-3e6061848567","b6f0cf0d-fb0b-488e-8c99-d3d095ad1ba0","041bd7c6-b3d5-412f-96b2-1212185f6b28","1919","12b06d70-82a8-42d5-8f3a-198dcdc4f46f","debit","active","2023-09-10 22:46:55 UTC","2027-09-09 22:46:55 UTC"
"71615862-6033-43c3-a24b-e2b8c6754aba","5214972c-4c91-4bff-80f9-8a7f742d5fdd","53a4c2b8-92cf-4801-9947-24d631137907","9702","227f6398-df2b-4f89-9859-940418b2a6ba","credit","active","2023-07-10 16:10:12 UTC","2027-07-09 16:10:12 UTC"
"2f9ddff0-441a-4b9a-b433-216a885ef371","20993d15-9b7a-4b12-a454-a53046a69228","03926551-2e6d-4f90-b037-28268ed14251","7267","683e66a5-e4fc-4eee-b5ce-db64862fe433","debit","active","2023-03-04 08:04:36 UTC","2027-03-03 08:04:36 UTC"
"efea79ed-b2f3-4b73-a6fd-1aa0e504039a","ea39d1ae-65c6-4625-9819-108c63632615","619d8606-81f9-46c8-ba43-112364b11471","8555","443aebfe-0c9d-4ca0-b418-e46b25c5203c","credit","active","2023-07-01 08:18:22 UTC","2027-06-30 08:18:22 UTC"
"3114732f-13f0-4860-917c-4407ff919954","556e3467-e709-4f1d-88a0-06a630584400","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","5712","f9412e6e-ba66-463c-a16d-4b4fba69444e","credit","active","2023-12-29 08:56:57 UTC","2027-12-28 08:56:57 UTC"
"8026e23f-e8a1-4b39-8a9a-9bc51b6cc227","34e1e4e9-c935-4162-b9ad-15b934fa8a68","03926551-2e6d-4f90-b037-28268ed14251","5901","fa00b268-913f-4d33-b57e-44244f853a11","debit","active","2023-09-27 09:48:36 UTC","2027-09-26 09:48:36 UTC"
"f5c47a8a-05b2-4857-be54-5f1ff09478b1","a142f585-2fb9-439e-9963-39a159171f27","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","4263","25f4a55a-a0ba-4d78-be56-b0ccfc31e29d","credit","blocked","2023-08-24 15:57:22 UTC","2027-08-23 15:57:22 UTC"
"5ad91d7b-de11-4514-ae37-0c61111521de","bfba90ad-910b-49d6-9933-cb067093812a","67b88291-7575-495e-bc39-2f2d02ce5215","6881","1d4af75b-8f6c-4f34-b20f-3b0edd76960e","debit","active","2023-10-25 05:08:44 UTC","2027-10-24 05:08:44 UTC"
"22b26f67-8716-4d94-a9c1-74eb6effb284","e082ae9b-0081-4719-bbd7-b5c28cb7f18d","041bd7c6-b3d5-412f-96b2-1212185f6b28","1132","78425c90-9eff-4d3f-9178-a52316480764","debit","active","2023-08-03 04:41:06 UTC","2027-08-02 04:41:06 UTC"
"07e2278f-83c3-4157-b714-8fc1c49e0499","2e5aecb8-bce0-4e5c-af73-b57aeaa76baa","922d70c4-cf74-4a0d-84ce-43b02ef51fac","6772","c1fe829d-9b64-42c8-af31-6680aba32dd5","credit","active","2023-06-29 17:43:03 UTC","2027-06-28 17:43:03 UTC"
"825dc8f1-0f71-4095-9bd2-d6e937eccded","2f4e6259-ae08-47b2-99dd-19ff444b6567","619d8606-81f9-46c8-ba43-112364b11471","2591","6b49cc64-f981-41c8-a080-6c36f7cc82c0","credit","inactive","2024-05-03 23:23:36 UTC","2028-05-02 23:23:36 UTC"
"bb06f593-a1b9-424c-913a-7936d669b0da","81bb126c-0330-44a3-b693-cb0625d64768","922d70c4-cf74-4a0d-84ce-43b02ef51fac","6977","ecad4ce6-8ae1-4b18-9a3a-39897204ebad","credit","active","2023-01-27 21:57:35 UTC","2027-01-26 21:57:35 UTC"
"65dad470-2ae3-4468-a692-35a975561239","520f8df0-63be-4e56-a18c-233c0a5b1399","922d70c4-cf74-4a0d-84ce-43b02ef51fac","7807","f5be06d6-5594-414c-a1f9-99ce964dc72b","credit","active","2024-08-04 14:03:11 UTC","2028-08-03 14:03:11 UTC"
"dddac75c-08cb-4885-bc40-9a160d4af50d","fd594ce9-347b-4175-8c40-15d990999e55","619d8606-81f9-46c8-ba43-112364b11471","5210","8d297818-aa40-499f-9740-c1bb14dcce1c","credit","inactive","2023-05-09 19:19:49 UTC","2027-05-08 19:19:49 UTC"
"cadb5a6e-6b2c-47a4-9933-f74cc303fbfe","ab6c0e7a-6ce9-41ec-b33a-76f967b4d379","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","8673","63f2283c-31d0-46b5-a6a3-7821ed06b67f","credit","inactive","2023-04-01 10:55:08 UTC","2027-03-31 10:55:08 UTC"
"b72b3849-4ac9-483b-8f73-aaa95bd4fc54","5ff427eb-95eb-4b6b-9d64-bce88788eaeb","03926551-2e6d-4f90-b037-28268ed14251","6992","c1f6aa6c-61d1-4221-bb08-5b57a988f61c","debit","active","2024-03-09 21:03:36 UTC","2028-03-08 21:03:36 UTC"
"aa64d928-ba15-4097-b66b-cf28990a36d7","ff8e3549-b816-4ec3-8e5a-82c816f000c1","67b88291-7575-495e-bc39-2f2d02ce5215","3024","a3a64711-217b-4697-86a6-b55fca6ce4cd","debit","active","2024-02-22 18:25:58 UTC","2028-02-21 18:25:58 UTC"
"f7c15306-5f62-4194-b846-4aae8e0bcf24","6b8dbf1f-33fb-4b52-87f7-0ee818a7c33c","53a4c2b8-92cf-4801-9947-24d631137907","4830","16e0caed-4477-4a9b-867f-308af227b582","credit","active","2023-03-27 03:43:03 UTC","2027-03-26 03:43:03 UTC"
"44cc153d-efad-4342-8844-11ea72207429","331d75b6-12ff-4e10-8501-9a586517f64e","422a8825-31cf-4665-ba12-5951a1d6865d","2035","521e717b-c23e-49d4-9bc5-4c024b25b1f6","credit","active","2024-05-19 01:06:55 UTC","2028-05-18 01:06:55 UTC"
"b717f860-3ada-4b54-a55e-5bfe300289d2","ead8d9af-e4a8-4210-aca1-377fb3380c51","320d1f17-eaa9-4ecd-8cc5-682e4cd61220","3290","c99ce340-40ac-4a47-9621-2eec00edca28","credit","active","2023-04-02 14:59:49 UTC","2027-04-01 14:59:49 UTC"
"7ee2a216-8e16-415d-9523-d7c69799dece","bfe4129d-ee27-49e2-8c68-d6a78f9cb69d","922d70c4-cf74-4a0d-84ce-43b02ef51fac","2592","ea3016a7-a442-4c20-a6b8-1723cedbce9f","credit","active","2023-04-02 04:38:33 UTC","2027-04-01 04:38:33 UTC"
"24e943b2-cac1-44a6-a1af-61c5af143ede","71f6c518-634b-453b-952f-7b8b7965d376","7a85a159-e5bc-4541-9326-945458514e5a","7078","4f0f8f90-2b85-4d44-9c5c-1905b445c2a2","debit","active","2023-12-20 08:31:57 UTC","2027-12-19 08:31:57 UTC"
"5e527222-a837-444b-b102-404a576707c4","0fdc0199-f0e2-447f-826a-608615f606e0","422a8825-31cf-4665-ba12-5951a1d6865d","2622","32535d09-9d68-4d5c-92e8-81f2936f1ca0","credit","active","2023-11-20 06:00:29 UTC","2027-11-19 06:00:29 UTC"
"edbfd314-8b08-4b03-be5c-e5db1ba9b373","c988e6b6-7aac-4d27-97e2-ae9617995cf9","47722120-8a5f-4117-ae47-3e451783a5f4","7070","cb4dbeee-8d74-449a-b8f1-81eff95b4617","credit","active","2023-01-27 09:52:32 UTC","2027-01-26 09:52:32 UTC"
"7a5b17c0-83e9-4ac5-8265-6c1f130b93c4","5506fc24-af81-419d-bbd6-3f151377dc92","67b88291-7575-495e-bc39-2f2d02ce5215","7018","306fe965-ea30-4ac3-94ee-dad10ebeff8c","debit","active","2023-03-20 04:06:15 UTC","2027-03-19 04:06:15 UTC"
