"id","payment_intent_id","acquirer_id","attempt_number","routing_reason","response_code","decline_code","decline_type","retried","attempted_at"
"af65d055-f4a9-4816-856d-b1fc31004cb6","f3b885f0-edfb-40ce-9f68-7728714a333b","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-02-10 03:09:42 UTC"
"080b8de9-be08-44d9-b806-676a1b7881cc","8e4dad8b-040e-4154-9bc1-17f3f89bf767","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-02-16 22:58:48 UTC"
"014f8c93-9042-4481-9c6b-62afbf095371","4a2e3706-3d28-4b4f-8b04-8f10c81ad0b0","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","51","51","soft","true","2025-02-08 22:08:01 UTC"
"b2afef2e-8340-49db-bf85-208e3f4d15d9","4a2e3706-3d28-4b4f-8b04-8f10c81ad0b0","eba16449-06a9-40e4-b0ef-58c32eb82786",2,"retry_soft_decline","00","","","false","2025-02-08 22:08:07 UTC"
"bf4d93a0-79db-448d-97e2-3ec33d328163","25c75f0e-54df-4a18-8234-0c96fca0d831","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-01 04:23:52 UTC"
"a2a16142-5511-4893-9c23-4451c753ebd6","355c5160-3db1-42a0-a63e-a60685d53f74","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-02-18 09:33:46 UTC"
"30b595aa-32a1-4a01-93b7-cb4f1501e086","a3ad490b-c624-43da-ae21-2d5bb7a6e62f","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","05","05","hard","false","2025-02-15 22:59:10 UTC"
"2ba55d0a-044f-4940-b65b-bfc3b8088c74","1212d546-a739-4948-94eb-26711b8cd644","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-11 01:47:43 UTC"
"0f068096-f74e-4236-8e04-1993968d8e5e","4b7593f9-930c-4e11-aca9-a7ef4029234d","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-20 04:26:34 UTC"
"211afb06-8d85-4eaf-b877-c1689362fd24","784ccd14-3373-4c0e-923d-da79e00584c1","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-31 01:38:22 UTC"
"fb370588-1a38-4600-a181-821f733ef1ce","c86815f3-0691-4cad-863a-8bb68251f0bc","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-05 18:04:57 UTC"
"337e0204-fc44-4fbf-a218-a8b8f174d93e","2a248fb7-f8b6-4c2b-b703-8acc32ab8f04","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-28 22:35:04 UTC"
"365d89a9-1e94-4edc-9025-3ed37aa2ca81","68741f95-70dc-477f-bb6b-0da0c81faa70","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","91","91","soft","true","2025-01-02 16:45:43 UTC"
"58c33fbf-6e4a-4659-bdca-dc56b0494d9c","68741f95-70dc-477f-bb6b-0da0c81faa70","093be607-90a6-4125-92fb-eabeae4cbf6a",2,"retry_soft_decline","00","","","false","2025-01-02 16:46:12 UTC"
"e6c8276d-79f6-4b68-ab4a-0013fbc87646","a0574112-8ea5-4f12-a394-ffabf6a6dc6d","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","05","05","hard","false","2025-02-20 21:03:08 UTC"
"f2dae2f1-322a-4cc0-9042-292567f50cde","4300f30a-50bc-4eb6-9848-cc3236fc898a","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-21 13:46:03 UTC"
"3836970e-f71a-4fbd-8b8d-eb4528e4e18b","cf7196ea-3a17-43c9-8ae0-c2c85ecf2c4a","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-03-01 11:16:08 UTC"
"6725933a-516a-4301-86b9-8a6a0d252655","81677011-07b9-490d-a982-026546783769","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-06 15:31:58 UTC"
"ef70dc77-dda7-4f23-a31d-654195342d73","0ae3249d-1cce-4885-bc1c-7f01d7a8b870","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-16 00:17:22 UTC"
"45ec083a-0e62-4263-8785-341ca6b7a6aa","794b5d7e-5ea7-4670-9cc4-1445f269da26","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-19 08:03:40 UTC"
"cd7c7b0a-c7e2-4daf-9b14-55d4287b878d","c4a27f64-9a73-463b-8ec0-fd1ebd9a008e","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-17 00:37:31 UTC"
"a6a55bdd-cf37-420c-8453-2e2370bb56b2","fb10aeee-aacb-45be-848c-76b9c8a1e256","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-11 03:46:20 UTC"
"2fdd9fcb-de52-4249-b955-26b51957884b","ea0c535d-3788-47e3-b232-c68fcf52e2c7","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-24 04:34:30 UTC"
"6d16d4a8-4c06-4b43-a577-70228f218b80","ef9a4194-fa59-4a63-9275-661518a7e68e","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-09 04:10:46 UTC"
"2540ec73-4719-4142-a757-4203a59a38ca","73e1ee45-65b9-4d90-b3b5-478fbdd8dd22","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-17 13:07:30 UTC"
"cc544e39-1de6-4952-bb32-7114ea812c9d","b6e5c1e4-4f94-4365-a843-d0fc43948ab9","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-19 06:40:00 UTC"
"fdc80199-f85f-4ecf-b3e8-67986d95d259","db613b77-2d84-4a33-9815-09cc247701d6","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","51","51","soft","true","2025-01-21 05:07:43 UTC"
"9856850b-d061-41e3-96ad-e63c212ea92b","db613b77-2d84-4a33-9815-09cc247701d6","093be607-90a6-4125-92fb-eabeae4cbf6a",2,"retry_soft_decline","00","","","false","2025-01-21 05:07:52 UTC"
"93641848-9902-4b10-98ec-a80260129b10","6e2281e4-b7c6-4931-9780-9ef69c36d380","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","14","14","hard","false","2025-01-13 07:19:10 UTC"
"dc056f25-a9c6-4af7-9e1c-d1fe871a4c13","51fe99a2-820e-4175-9690-a5c40ef0e31d","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-30 16:03:19 UTC"
"47b46458-3cc8-4b32-bdc5-09dae757eb8f","fa429998-1472-4a93-8b1e-b3699df1ab6d","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","51","51","soft","true","2025-01-06 06:18:00 UTC"
"bf6c6126-e85f-4221-ac4e-2428b1379b97","fa429998-1472-4a93-8b1e-b3699df1ab6d","093be607-90a6-4125-92fb-eabeae4cbf6a",2,"retry_soft_decline","91","91","soft","false","2025-01-06 06:18:10 UTC"
"604be4b3-3dc1-48cf-a238-52eac63d11d4","2e863217-e359-40c9-a9d9-04c3c4d5d16c","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-09 10:39:21 UTC"
"ecf1f599-b721-4e2a-b8f2-c67c4a484d0d","efb2432a-c969-41ae-a6b4-9c1cf1839e4b","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-04 08:16:44 UTC"
"243d0777-8362-415f-b608-c1d2349775a0","66d57629-cf5f-4b33-b4d3-68d4b8229454","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-17 18:27:50 UTC"
"78f11b28-c008-4371-a82c-a92922abad22","8501c515-af14-45d2-8c3c-64136b44fbf8","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-05 15:08:36 UTC"
"7bb2f7d0-15a2-4276-8c3a-28c24650f324","459e37a6-e067-47b9-bba4-bc659cd19eb8","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-12 05:57:16 UTC"
"7b2e45b2-506e-45a6-ad28-2910b9c907f2","30acfb8b-42d7-461e-acc9-64f1cdba66fe","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-19 10:43:11 UTC"
"afd6902f-3dc8-4a7a-95da-6462e7ea0e9d","b623d51b-7018-4b6e-b078-85b1decff4be","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","51","51","soft","true","2025-02-19 11:24:14 UTC"
"bd07586a-7d3d-4a45-96ac-e9c465774b20","b623d51b-7018-4b6e-b078-85b1decff4be","093be607-90a6-4125-92fb-eabeae4cbf6a",2,"retry_soft_decline","00","","","false","2025-02-19 11:24:23 UTC"
"66a80de0-448a-4bc4-af3c-8a2031872890","04900da0-6c7a-4376-a4d4-0aa856e18698","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-11 13:25:50 UTC"
"20fa96bd-129a-44ff-a49e-69c65e80a33e","fea297cd-99ab-497b-bae6-54f2775b8ecb","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-11 14:52:36 UTC"
"72598206-8355-467a-9598-9454b73a8257","f42e8413-35ff-4ec9-a910-bb7b99043974","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-04 08:10:19 UTC"
"ba395849-8af3-4e1b-8129-8399c802c7d3","f8d30fe8-08c9-40b8-a22e-e510772ffe62","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-20 00:18:25 UTC"
"548cfe3e-b52b-45e0-9233-537d5439fe62","cfb1ed28-1bfa-49ef-b763-7df9145be5ac","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-28 04:42:27 UTC"
"dfce7ff2-da79-4fd2-ba93-3fede8776b54","d1512551-60b0-4284-900a-75886f21e97a","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-16 17:40:48 UTC"
"6ab8c849-82e8-4d6b-8fc9-c8287abcd323","d8d94ed0-b8c4-4e1c-8243-f2963dbb9ecd","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-03 11:53:33 UTC"
"773e72ac-74c3-4777-967e-4cc29683811e","e3eac8f0-a5db-42c7-b76c-884faec21312","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-30 15:52:46 UTC"
"042a6e17-baf2-426d-ad8b-aec080066f13","4be5c8e0-2ac9-467c-b016-f97517b50bcc","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-04 14:39:15 UTC"
"7c7529a4-cec2-4405-82e6-66097766ffc5","59c8c2c4-2371-4796-a622-071c11c875d3","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","91","91","soft","true","2025-01-15 12:43:07 UTC"
"d21756c2-0143-4856-bd83-817892bd0dc0","59c8c2c4-2371-4796-a622-071c11c875d3","093be607-90a6-4125-92fb-eabeae4cbf6a",2,"retry_soft_decline","00","","","false","2025-01-15 12:43:23 UTC"
"2a7158f5-ab10-40fc-9c7e-32dc1c121904","eee4156e-565e-4c79-9fea-3a4e19eeb5bf","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","51","51","soft","false","2025-01-05 22:36:57 UTC"
"41adf49b-4494-4a60-b69d-a217161e2024","8b734d32-b563-4c25-9722-86a568ca135c","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-12 00:36:20 UTC"
"28013efa-eafa-451a-a32a-6d080caf2d84","eddf25af-3fb1-414f-84fd-f305e399ac83","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","57","57","hard","false","2025-01-11 12:30:13 UTC"
"5bb421f3-4d5a-42ae-aa51-fd7cd69811ec","5db85bfb-7926-44fe-aac0-45a39b13a5a6","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","51","51","soft","true","2025-02-08 16:38:57 UTC"
"5f9526ed-a7d2-47e9-b2e8-1b9fea19b32f","5db85bfb-7926-44fe-aac0-45a39b13a5a6","093be607-90a6-4125-92fb-eabeae4cbf6a",2,"retry_soft_decline","51","51","soft","false","2025-02-08 16:39:19 UTC"
"69237f20-4b1b-4fca-9b6c-c6e7c7c0b2c9","55dc26c7-f0cb-4cfd-9b6e-acbdf25c6c80","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-07 13:51:54 UTC"
"54430e28-6280-47ba-8c2e-bb70aab7bccb","7cb3721f-e662-4878-b639-2a46987d1a0d","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-26 14:34:16 UTC"
"6b4f6d68-e160-4af6-bb66-9d6e8fcae80f","43301cd2-9ed2-4129-aba0-910d3e0fabd8","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-25 08:36:46 UTC"
"3d294dc6-4551-4071-9662-c9cc1ad69cda","96f3cf33-08c8-431a-9766-a53f4b908b6c","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-31 05:53:53 UTC"
"10cd6437-a6c2-4e9a-83fa-dc700081af43","52cefc8d-c0ed-47c0-bf86-31b176d2f45d","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","96","96","soft","true","2025-01-28 20:20:20 UTC"
"835d2a09-078d-4758-89b0-192fb61006fe","52cefc8d-c0ed-47c0-bf86-31b176d2f45d","940415b3-352f-478d-bf9d-37fd08a9c321",2,"retry_soft_decline","91","91","soft","false","2025-01-28 20:20:28 UTC"
"f04e771a-cf8c-45ff-a162-29519acd061b","c22d21af-2f86-44ca-a640-6f8a614e682e","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-22 08:35:21 UTC"
"acd0870f-405a-4ef3-a1db-f1b8b1f9567b","5f472636-e08b-47ba-971b-89c5074acf03","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-21 00:13:20 UTC"
"a342556b-cae0-4a92-a5f4-77b437b9927a","6c2e0c3b-6366-419c-be8d-f49debb7e1c6","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-31 08:37:21 UTC"
"09593448-d035-4e84-85a1-13cdeae7313b","c4b450e3-c54e-4a09-a944-d8cefccc6706","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-23 12:36:27 UTC"
"c8150cbc-779f-4c6d-a9ee-194183259c30","1cf5edf0-f8d9-4984-b5c2-d06751db9e65","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-10 10:50:02 UTC"
"6518f31d-0f37-4ce4-b85b-da8e16fbd911","f98aaae1-00cb-4377-a1e7-a928f4886a7a","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","51","51","soft","false","2025-01-02 08:05:30 UTC"
"f6e4c79b-558b-414a-9053-7b198511d399","52881950-ece1-4021-bc6b-db484e11467c","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-05 02:29:14 UTC"
"14b48002-46f5-4bfe-9015-e60b00fda11c","3ea60b74-f886-41a0-b35a-3482bb997587","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-21 18:38:10 UTC"
"f495d1b6-f4df-46cd-a214-760fdc856382","e3ae5502-bd80-493a-b882-451e2f13c259","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-20 08:10:23 UTC"
"3d8f2956-58c4-4844-b85a-560938cf2c10","759cdb9b-1adf-4e26-85f4-1457ea748525","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-15 21:01:26 UTC"
"ce474e6e-c7e9-46b2-b7b2-23941f0414e0","f1fa565e-5381-473b-b845-dd0ec6170ec7","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-27 22:23:38 UTC"
"94382928-5386-4b04-8c26-dce0b774f647","f8b43320-17d1-4438-9333-53ae911329a5","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","96","96","soft","false","2025-01-10 02:36:06 UTC"
"ac0e22b8-356d-423a-9474-7d4d005ae7c3","3474d68f-082a-4f4d-bf8c-0eca94e2c643","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","91","91","soft","false","2025-01-17 11:58:07 UTC"
"02f25c04-1bb2-40ae-8a10-6d19bf3d0c07","9ba8e482-48bf-4f64-b25c-61f524de72f6","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-02-24 19:31:43 UTC"
"24a9f7d5-8a17-424f-bdb0-04970cb0639f","97af2967-d49e-486d-a306-f18b93d5afde","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-30 21:00:40 UTC"
"421e80aa-9a0e-418d-b846-35b9e99fa22f","583de4b4-9517-4985-b68f-9c0f4281da46","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","14","14","hard","false","2025-01-08 04:26:12 UTC"
"b1fbef3d-dd5e-4252-bb9d-7cfa0d4b25a6","47e8e5ac-1349-4f31-9342-32393667e4eb","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","43","43","hard","false","2025-01-03 20:53:51 UTC"
"377903b3-cf75-4197-bb74-26490f6b781b","4deb89bd-4b97-4323-b0b5-80945716bdf7","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-14 13:48:11 UTC"
"21962fb1-55d9-472f-bf90-a9dbdc24e6c8","217bc163-a151-4cf8-93cf-3f389d696548","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","91","91","soft","true","2025-02-18 15:39:47 UTC"
"b18fb4d9-52af-4e79-a789-e5672b80f204","217bc163-a151-4cf8-93cf-3f389d696548","940415b3-352f-478d-bf9d-37fd08a9c321",2,"retry_soft_decline","00","","","false","2025-02-18 15:40:17 UTC"
"5cb3cb7e-aa67-4bec-b5d8-970e96c32f41","03016849-d86b-4a0b-b8a1-b02d79959c2e","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-09 01:33:02 UTC"
"fe1f5474-f594-441c-8f7e-df2e491b99c8","6ee2a846-ca5f-4be1-be66-382076aa1d3d","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","51","51","soft","false","2025-02-22 15:00:29 UTC"
"ea3fddb2-d113-43b6-9dc1-ebe379cc19fd","53119010-9630-45a9-a774-cd62242994c6","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","96","96","soft","true","2025-02-04 00:02:40 UTC"
"431b364b-b24e-4ec0-8061-93c45616b2fe","53119010-9630-45a9-a774-cd62242994c6","093be607-90a6-4125-92fb-eabeae4cbf6a",2,"retry_soft_decline","91","91","soft","false","2025-02-04 00:02:45 UTC"
"cbecff6b-c6b3-423f-b744-e4f4d5e71ff5","4b845a94-ddee-4caf-ac08-69b379cbd2e8","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","91","91","soft","false","2025-02-06 01:38:05 UTC"
"be05dd17-38e7-40ac-89b0-6a09548c7368","ab9c4f35-b700-4396-be4a-ce0872b51db4","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-16 11:57:56 UTC"
"1090a8f0-7ea9-46c9-820d-acdb880eb8e6","86f326bc-8179-4a19-b4a7-090cba8a9a4b","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-20 07:34:57 UTC"
"7a3b4a0f-0d22-4fd5-8d1a-37dda8c05eb5","e43f2dba-5b71-45c7-8ace-8fc6cb7d5984","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-15 00:18:24 UTC"
"5eb2667c-688c-4d6f-bda9-01911a259499","d7a41b78-2df6-4b74-b386-038aa7dbd0af","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-18 02:24:48 UTC"
"25253992-8ee1-4217-abec-8a93ea727994","53ca6ed2-f742-4a6d-9813-09df49591521","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-02-18 10:05:13 UTC"
"82232aea-4244-4451-93a9-68f8c84ebdbc","41ca0e36-7641-47e0-8a78-45b3ce398453","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-03 07:00:20 UTC"
"e38910b2-0447-4b90-8da6-1ef4dc0f7c23","50ec189d-8780-4285-93b9-19fbdfa37d1e","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-26 15:04:37 UTC"
"697fc229-72cd-4258-9e08-1a81cfe54d41","d9a10698-f595-4ac9-8cd9-461ebf9254d4","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-11 03:24:18 UTC"
"32bf5c6f-2af8-4d82-ab5d-a5399169ed66","3ab5d4a1-92e5-49b2-b1dd-8de9eccbaa41","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-08 20:44:02 UTC"
"1a1ef734-1a7c-41f1-a82f-6d9440a624b4","fff5b03d-72e2-4c0b-8c27-dc53cec75054","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-03-01 00:37:10 UTC"
"fa623332-b49f-4d77-8743-82b2eff512df","a9bc4200-7253-4399-a4f6-bef5c812e523","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-05 00:52:39 UTC"
"414db4b3-798a-4b5e-a33d-5999b3e07f85","945e3d52-5648-4787-b822-2ad27c48d11f","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-02-04 14:43:52 UTC"
"12d98998-ddef-4a70-a1b9-4fa7de1d9c0d","d2381670-cca1-4134-b1d5-e1e9d09d2cb1","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-15 15:57:31 UTC"
"6a7caec5-77b1-4fe5-802b-ab20163d24b1","c79a86b9-7a42-4522-9578-19549ed7a5ca","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-13 14:18:36 UTC"
"0c030b4e-f49a-42b9-a54a-73f8836446c2","8a6913c4-ad41-431b-960a-6c3409c1cafd","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-27 11:35:54 UTC"
"26b146dc-393f-4cfc-94c6-956f7fb0b42e","241e0a1c-8458-4e51-b8a7-9b0f9e3155e6","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","51","51","soft","true","2025-01-26 16:30:32 UTC"
"5b2cb792-6104-44de-bc42-0c502838dc8a","241e0a1c-8458-4e51-b8a7-9b0f9e3155e6","093be607-90a6-4125-92fb-eabeae4cbf6a",2,"retry_soft_decline","05","05","hard","false","2025-01-26 16:30:57 UTC"
"fd0d1481-b10c-46bc-a166-2bd64d0db3f0","3054fdca-f440-441d-b9c4-cfc3264a4d1d","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-04 12:15:50 UTC"
"27c97fe5-a210-430d-b64d-94bd43e25105","578edd83-e88e-4440-9f6f-71f5e9611fcd","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","51","51","soft","true","2025-03-01 03:29:58 UTC"
"2d1b725c-b57f-4684-b6f4-1bbbe1d96d7b","578edd83-e88e-4440-9f6f-71f5e9611fcd","093be607-90a6-4125-92fb-eabeae4cbf6a",2,"retry_soft_decline","00","","","false","2025-03-01 03:30:27 UTC"
"fe532e9a-2b3e-41d9-9b74-2a4cd4e5b49b","3de30485-bd85-4900-bc36-309537d389c7","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","00","","","false","2025-01-19 21:11:24 UTC"
"61fb2af0-91b3-4aea-ab60-7feff9a8ea0a","ede3d79a-e56e-4d72-b635-26c7b2a25139","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-29 21:42:59 UTC"
"cc7a26df-36bb-4c08-bbcd-722cb2ff1e5f","f359c613-4a0f-4d04-bd96-dff967a19c4d","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-22 03:54:08 UTC"
"ed0c0869-0856-460f-ac6a-11acb51c4589","681f15b0-91c8-41ac-ba97-5bc22575fa7c","093be607-90a6-4125-92fb-eabeae4cbf6a",1,"primary","43","43","hard","false","2025-01-04 03:06:14 UTC"
"49421284-b4a6-4a3f-84f0-8da4ced5a222","28086d20-3c33-4add-8b22-9d2c32717721","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-05 12:46:26 UTC"
"1ecb8a06-752e-40be-9fc3-7b199f3a766f","85aee658-99f5-4afd-90ab-5934e589fa26","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-20 23:51:04 UTC"
"04094689-b2b3-4ba2-ad84-808dc4837835","44e07792-13be-4539-a08c-642ef58cf1bf","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-17 08:33:05 UTC"
"4128196f-69ae-4a59-ae05-c8d39a6c1da6","80107a2a-422d-43cf-940e-cc171ce5ee4e","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","54","54","hard","false","2025-01-25 12:46:57 UTC"
"43809a63-56a7-4bf0-8cc2-784bb04a2be6","fadeb70e-ff9d-45d9-a985-a3d62bc646ac","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","91","91","soft","true","2025-02-23 02:55:53 UTC"
"71af0078-a5c4-4c2a-b5eb-5633b2646770","fadeb70e-ff9d-45d9-a985-a3d62bc646ac","eba16449-06a9-40e4-b0ef-58c32eb82786",2,"retry_soft_decline","00","","","false","2025-02-23 02:56:02 UTC"
"dcdb1711-3b56-47aa-a9a6-3112b2ededf5","6b3de938-d9ab-4cd3-a486-9126837a6d6d","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-02-05 05:32:50 UTC"
"cfbbde89-5c27-4d49-b578-4728d234ce8b","ce391251-d822-46c7-a8e7-d743c0c67c30","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-08 03:40:48 UTC"
"1b4bcedc-f809-422a-98a2-c0b07d0c76bc","0e42fda4-0eaf-4c5c-a35e-46ceaf888dbe","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-16 02:21:29 UTC"
"9b9c93c6-fc48-4de3-9010-f5eb01996782","6cd244a1-ed30-4619-8dbc-df4233302455","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-02-21 06:47:23 UTC"
"a0eabac7-0c7b-4775-bbcc-39b66213665b","783c20db-43f5-4555-8bb6-54a3d4d108a0","eba16449-06a9-40e4-b0ef-58c32eb82786",1,"primary","00","","","false","2025-01-04 07:20:29 UTC"
"1951166d-748a-402c-a73e-e7358296645a","e8b88dc4-eb26-43a7-a7c0-7f6338cd127c","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","51","51","soft","false","2025-02-09 01:51:15 UTC"
"cdb9d003-3ec6-459a-bbb0-cc66eae85e70","aceab816-43c3-4b2c-9f1f-589d4f3d08ff","940415b3-352f-478d-bf9d-37fd08a9c321",1,"primary","00","","","false","2025-01-02 17:12:17 UTC"
